"decimalLongitude","decimalLatitude","coordinateUncertaintyInMeters","kingdom","phylum","class","order","family","genus","year","month","speciesFixed","category"
-122.923553,38.036519,5911,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Bucephala",2016,3,"Bucephala albeola","Bird"
-122.923553,38.036519,5911,"Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus",2016,3,"Corvus corax","Bird"
-122.923553,38.036519,5911,"Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Nemophila",2016,3,"Nemophila menziesii","Plant"
-122.923553,38.036519,5911,"Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus",2016,3,"Calochortus tolmiei","Plant"
-122.951019,38.108952,3338,"Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium",2016,3,"Lomatium utriculatum","Plant"
-122.947037,38.111329,1670,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus",2016,3,"Odocoileus hemionus","Mammal"
-122.948547,38.122998,1839,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria",2016,3,"Triphysaria eriantha","Plant"
-122.79683648,38.04154013,7,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia",2016,4,"Claytonia perfoliata","Plant"
-122.79671193,38.03960882,10,"Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Aneides",2016,4,"Aneides lugubris","Herp"
-122.79821714,38.04032414,8,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex",2016,4,"Rumex acetosella","Plant"
-122.98021477,37.99652287,3,"Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus",2016,4,"Ranunculus californicus","Plant"
-122.98030426,37.99661511,3,"Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Iris",2016,4,"Iris douglasiana","Plant"
-122.98075861,37.99682198,3,"Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus",2016,4,"Calochortus tolmiei","Plant"
-122.98125557,37.99701682,3,"Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Taraxia",2016,4,"Taraxia ovata","Plant"
-122.98139782,37.99711602,3,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium",2016,4,"Trifolium wormskioldii","Plant"
-122.97656037,37.99445644,15,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia",2016,4,"Claytonia perfoliata","Plant"
-122.9800470918,37.9963114326,516,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron",2016,4,"Erigeron glaucus","Plant"
-122.97538155,37.99442059,15,"Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia",2016,4,"Eschscholzia californica","Plant"
-122.9737723991,37.993242253,1032,"Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Crassulaceae","Dudleya",2016,4,"Dudleya farinosa","Plant"
-122.9677179828,37.9916455207,516,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis",2016,4,"Baccharis pilularis","Plant"
-122.9730922,37.99286043,6,"Plantae","Magnoliophyta","Magnoliopsida","Ericales","Myrsinaceae","Anagallis",2016,4,"Anagallis arvensis","Plant"
-122.973132357,37.9929294093,2064,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus",2016,4,"Lupinus arboreus","Plant"
-122.969156988,37.9921385746,1032,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Vicia",2016,4,"Vicia villosa","Plant"
-122.96594699,37.99034678,8,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja",2016,4,"Castilleja wightii","Plant"
-122.97093079,37.99246101,8,"Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum",2016,4,"Heracleum maximum","Plant"
-122.9712122306,37.9920154436,2064,"Plantae","Pteridophyta","Filicopsida","Polypodiales","Dennstaedtiaceae","Pteridium",2016,4,"Pteridium aquilinum","Plant"
-122.9755543917,37.9936578786,1032,"Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Violaceae","Viola",2016,4,"Viola adunca","Plant"
-122.81371546,37.99951349,11,"Plantae","Magnoliophyta","Magnoliopsida","Laurales","Lauraceae","Umbellularia",2016,4,"Umbellularia californica","Plant"
-122.828927,38.040125,6,"Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla",2016,4,"Callipepla californica","Bird"
-122.83749789,38.05413481,15,"Plantae","Pteridophyta","Filicopsida","Polypodiales","Dryopteridaceae","Polystichum",2016,4,"Polystichum munitum","Plant"
-122.9795679823,37.9948349872,2064,"Plantae","Pteridophyta","Filicopsida","Polypodiales","Pteridaceae","Pentagramma",2016,4,"Pentagramma triangularis","Plant"
-122.9791180417,37.9952091215,2064,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria",2016,4,"Triphysaria eriantha","Plant"
-122.9660489783,37.9904900282,2064,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Wyethia",2016,4,"Wyethia angustifolia","Plant"
-122.9660110921,37.9907650968,2064,"Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Delphinium",2016,4,"Delphinium decorum","Plant"
-122.9660110474,37.9907646179,NA,"Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Plectritis",2016,4,"Plectritis congesta","Plant"
-122.9659728706,37.990752942,2064,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Cerastium",2016,4,"Cerastium arvense","Plant"
-122.9666900262,37.9910739862,2064,"Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus",2016,4,"Calochortus tolmiei","Plant"
-122.9670561478,37.9915160473,2064,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria",2016,4,"Triphysaria pusilla","Plant"
-122.9660415649,37.990776062,NA,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja",2016,4,"Castilleja wightii","Plant"
-122.971496582,37.992565155,NA,"Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Amsinckia",2016,4,"Amsinckia intermedia","Plant"
-122.9714968801,37.9925650398,2064,"Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Hordeum",2016,4,"Hordeum brachyantherum","Plant"
-122.9719240218,37.993034043,2064,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium",2016,4,"Trifolium wormskioldii","Plant"
-122.9723892212,37.9933662415,NA,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus",2016,4,"Lupinus arboreus","Plant"
-122.9759750366,37.9938735962,NA,"Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Violaceae","Viola",2016,4,"Viola adunca","Plant"
-122.9741363525,37.9933052063,NA,"Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Ligusticum",2016,4,"Ligusticum apiifolium","Plant"
-122.9758001491,37.99387692,2064,"Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Linaceae","Linum",2016,4,"Linum bienne","Plant"
-122.884226,38.02798,135,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Armeria",2016,4,"Armeria maritima","Plant"
-122.883775,38.027828,135,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja",2016,4,"Castilleja ambigua","Plant"
-122.882745,38.027126,271,"Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus",2016,4,"Sceloporus occidentalis","Herp"
-122.9734032517,37.9938349493,166,"Animalia","Chordata","Mammalia","Carnivora","Phocidae","Mirounga",2016,3,"Mirounga angustirostris","Mammal"
-122.9750900269,37.9930725098,NA,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Lasthenia",2016,4,"Lasthenia californica","Plant"
-122.9661865234,37.9907684326,NA,"Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus",2016,4,"Calochortus tolmiei","Plant"
-122.9671020508,37.9914512634,NA,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria",2016,4,"Triphysaria pusilla","Plant"
-122.9792175293,37.9952507019,NA,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria",2016,4,"Triphysaria eriantha","Plant"
-122.9791946411,37.9951553345,NA,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus",2016,4,"Lupinus bicolor","Plant"
-122.874269,38.090306,542,"Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus",2016,4,"Rubus parviflorus","Plant"
-122.874098,38.090154,542,"Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Tellima",2016,4,"Tellima grandiflora","Plant"
-122.9741363525,37.9933624268,NA,"Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Ligusticum",2016,4,"Ligusticum apiifolium","Plant"
-122.9790774733,37.9952017234,65,"Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Poa",2016,4,"Poa unilateralis","Plant"
-122.759342,37.998462,271,"Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla",2016,4,"Callipepla californica","Bird"
-122.884698,38.026036,271,"Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris",2016,4,"Calidris minutilla","Bird"
-122.761488,37.997059,67,"Plantae","Magnoliophyta","Magnoliopsida","Piperales","Aristolochiaceae","Asarum",2016,4,"Asarum caudatum","Plant"
-122.883625,38.024971,271,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus",2016,4,"Larus occidentalis","Bird"
-122.882552,38.025056,67,"Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus",2016,4,"Corvus corax","Bird"
-122.858723,38.048845,135,"Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Taraxia",2016,4,"Taraxia ovata","Plant"
-122.882622,38.028849,16,"Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium",2016,4,"Sisyrinchium bellum","Plant"
-122.874763,38.090053,542,"Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Gaultheria",2016,4,"Gaultheria shallon","Plant"
-122.883496,38.027904,271,"Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Romulea",2016,4,"Romulea rosea","Plant"
-122.874838,38.090028,271,"Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Maianthemum",2016,4,"Maianthemum stellatum","Plant"
-122.7589466416,37.9977908476,445,"Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla",2016,3,"Callipepla californica","Bird"
-122.7589466416,37.9977908476,445,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Ischnura",2016,3,"Ischnura cervula","Invertebrate"
-122.7589466416,37.9977908476,445,"Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Ischnura",2016,3,"Ischnura cervula","Invertebrate"
-122.7589466416,37.9977908476,445,"Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Cardamine",2016,3,"Cardamine californica","Plant"
-122.7589466416,37.9977908476,445,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Aix",2016,3,"Aix sponsa","Bird"
-122.7118589487,37.9085011238,28314,"Animalia","Chordata","Aves","Accipitriformes","Pandionidae","Pandion",2016,3,"Pandion haliaetus","Bird"
-122.7589466416,37.9977908476,445,"Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Sympetrum",2016,3,"Sympetrum illotum","Invertebrate"
-122.7589466416,37.9977908476,445,"Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocitta",2016,3,"Cyanocitta stelleri","Bird"
-122.7589466416,37.9977908476,445,"Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Myosotis",2016,3,"Myosotis latifolia","Plant"
-122.7589466416,37.9977908476,445,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus",2016,3,"Danaus plexippus","Invertebrate"
-122.7589466416,37.9977908476,445,"Animalia","Chordata","Aves","Passeriformes","Emberizidae","Melospiza",2016,3,"Melospiza melodia","Bird"
-122.7589466416,37.9977908476,445,"Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Rhionaeschna",2016,3,"Rhionaeschna californica","Invertebrate"
-122.7589466416,37.9977908476,445,"Animalia","Chordata","Aves","Passeriformes","Emberizidae","Passerella",2016,3,"Passerella iliaca","Bird"
-122.7589466416,37.9977908476,445,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Agelaius",2016,3,"Agelaius phoeniceus","Bird"
-122.7589466416,37.9977908476,445,"Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Haloragaceae","Myriophyllum",2016,3,"Myriophyllum aquaticum","Plant"
-122.798744,38.044003,3,"Animalia","Chordata","Aves","Passeriformes","Emberizidae","Melospiza",2016,4,"Melospiza melodia","Bird"
-122.883596616,38.0280095106,5,"Plantae","Magnoliophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea",2016,4,"Sidalcea malviflora","Plant"
-122.8799029627,38.0364171462,5,"Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium",2016,4,"Sisyrinchium bellum","Plant"
-122.8842784,38.0302307988,5,"Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia",2016,4,"Eschscholzia californica","Plant"
-122.9538883333,38.1202695,NA,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Plantaginaceae","Nuttallanthus",2016,3,"Nuttallanthus texanus","Plant"
-122.892600812,38.046072343,28285,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus",2016,3,"Lathyrus littoralis","Plant"
-122.935852334,38.1235810602,5,"Plantae","Magnoliophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea",2016,4,"Sidalcea malviflora","Plant"
-122.939613294,38.1223518122,5,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja",2016,4,"Castilleja exserta","Plant"
-122.945206538,38.1189394556,5,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Calandrinia",2016,4,"Calandrinia menziesii","Plant"
-122.9511114211,38.1190173654,5,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria",2016,4,"Triphysaria eriantha","Plant"
-122.9510537536,38.118496053,5,"Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus",2016,4,"Calochortus tolmiei","Plant"
-122.9506856546,38.1186344107,321,"Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium",2016,4,"Sisyrinchium bellum","Plant"
-122.7505706162,37.9450869509,1933,"Animalia","Chordata","Mammalia","Carnivora","Phocidae","Mirounga",2016,4,"Mirounga angustirostris","Mammal"
-122.8119417946,38.0114371901,2340,"Plantae","Equisetophyta","Equisetopsida","Equisetales","Equisetaceae","Equisetum",2016,4,"Equisetum telmateia","Plant"
-122.775258035,37.9547357709,462,"Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum",2016,4,"Heracleum maximum","Plant"
-122.7355804444,37.9298667778,NA,"Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus",2016,4,"Rubus parviflorus","Plant"
-122.9450050205,38.1514826307,28285,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Hosackia",2016,4,"Hosackia gracilis","Plant"
-122.8543290774,38.0586321577,28285,"Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Lilium",2010,6,"Lilium pardalinum","Plant"
-122.9666883333,37.9911616667,NA,"Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus",2016,4,"Calochortus tolmiei","Plant"
-122.97203,37.99248,NA,"Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Iris",2016,4,"Iris douglasiana","Plant"
-122.966155,37.990805,NA,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene",2016,4,"Silene gallica","Plant"
-122.966119,38.095907,52,"Plantae","Magnoliophyta","Magnoliopsida","Solanales","Convolvulaceae","Calystegia",2013,5,"Calystegia soldanella","Plant"
-122.7562115402,37.9606327816,28314,"Animalia","Mollusca","Gastropoda","Stylommatophora","Bradybaenidae","Monadenia",2016,4,"Monadenia infumata","Invertebrate"
-122.81142,38.057621,52,"Animalia","Chordata","Mammalia","Carnivora","Canidae","Urocyon",2016,4,"Urocyon cinereoargenteus","Mammal"
-122.964478,38.063771,1673,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus",2016,4,"Cervus elaphus","Mammal"
-122.888775,38.026121,209,"Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius",2016,4,"Charadrius semipalmatus","Bird"
-122.9239575871,38.1102756304,28285,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Hosackia",2016,4,"Hosackia gracilis","Plant"
-122.8419807217,38.0169226416,28285,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Hosackia",2016,4,"Hosackia gracilis","Plant"
-122.87224463,38.09536745,4,"Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Violaceae","Viola",2016,4,"Viola sempervirens","Plant"
-122.87317343,38.09043207,12,"Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Violaceae","Viola",2016,4,"Viola sempervirens","Plant"
-122.87366151,38.09080182,6,"Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Gaultheria",2016,4,"Gaultheria shallon","Plant"
-122.8742591,38.09075745,3,"Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Vaccinium",2016,4,"Vaccinium ovatum","Plant"
-122.87425732,38.09077036,6,"Plantae","Magnoliophyta","Magnoliopsida","Ericales","Myrsinaceae","Trientalis",2016,4,"Trientalis latifolia","Plant"
-122.87391922,38.09015539,9,"Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Sanicula",2016,4,"Sanicula crassicaulis","Plant"
-122.87391308,38.09015544,8,"Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Tellima",2016,4,"Tellima grandiflora","Plant"
-122.8740012,38.09007784,6,"Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Myosotis",2016,4,"Myosotis latifolia","Plant"
-122.87540448,38.08979643,8,"Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Nasturtium",2016,4,"Nasturtium officinale","Plant"
-122.87544167,38.08986436,6,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus",2016,4,"Mimulus guttatus","Plant"
-122.87558104,38.08976842,6,"Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum",2016,4,"Heracleum maximum","Plant"
-122.87564282,38.08984307,5,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia",2016,4,"Claytonia perfoliata","Plant"
-122.87563795,38.08986651,3,"Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Marah",2016,4,"Marah fabacea","Plant"
-122.87711586,38.0896422,3,"Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium",2016,4,"Sisyrinchium bellum","Plant"
-122.87695246,38.0898492,3,"Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia",2016,4,"Eschscholzia californica","Plant"
-122.87695265,38.08984718,3,"Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus",2016,4,"Calochortus tolmiei","Plant"
-122.87522146,38.08935031,7,"Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Thalictrum",2016,4,"Thalictrum fendleri","Plant"
-122.874259,38.090131,26,"Plantae","Magnoliophyta","Magnoliopsida","Ericales","Polemoniaceae","Collomia",2016,4,"Collomia heterophylla","Plant"
-122.917786,38.067603,NA,"Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera",2016,4,"Lonicera involucrata","Plant"
-122.86588,38.085747,839,"Plantae","Pteridophyta","Filicopsida","Polypodiales","Blechnaceae","Blechnum",2016,4,"Blechnum spicant","Plant"
-122.7984383333,38.0439805,3,"Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea",2016,4,"Ardea herodias","Bird"
-122.798421,38.043883,3,"Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla",2016,4,"Callipepla californica","Bird"
-122.79843,38.0439695,3,"Animalia","Chordata","Amphibia","Anura","Hylidae","Pseudacris",2016,4,"Pseudacris sierra","Herp"
-122.8940589584,38.1323314674,585,"Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Vaccinium",2016,5,"Vaccinium ovatum","Plant"
-122.8939265334,38.1326363964,270,"Plantae","Pteridophyta","Filicopsida","Polypodiales","Dryopteridaceae","Polystichum",2016,5,"Polystichum munitum","Plant"
