"decimalLongitude","decimalLatitude","id","recordedBy","userNumber","eventDate","eventTime","dateIdentified","verbatimLocality","coordinateUncertaintyInMeters","informationWithheld","identificationID","original.inat.taxonID","scientificName","taxonRank","kingdom","phylum","class","order","family","genus","year","month","hour","PARK_CODE","PARK_NAME","PARK_TYPE","IN_PARK","speciesFixed","category"
-122.8707764113,38.0513482076,3624230,"lenaz",17131,2016-07-04,"19:01:01Z",2016-07-05,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",6928821,51080,"Toxicodendron diversilobum","species","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Toxicodendron",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Toxicodendron diversilobum","Plant"
-122.8708625772,38.0514634587,3624248,"lenaz",17131,2016-07-04,"19:02:00Z",2016-07-05,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",6939293,55679,"Linum bienne","species","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Linaceae","Linum",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Linum bienne","Plant"
-122.870822847,38.05167594,3624255,"lenaz",17131,2016-07-04,"19:02:50Z",2016-07-05,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",6928856,48858,"Mimulus aurantiacus","species","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Mimulus aurantiacus","Plant"
-122.871972425,38.0521651078,3624269,"lenaz",17131,2016-07-04,"19:07:59Z",2016-07-05,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",6928889,47695,"Cynosurus echinatus","species","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Cynosurus",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Cynosurus echinatus","Plant"
-122.8720417434,38.0521783093,3624270,"lenaz",17131,2016-07-04,"19:08:41Z",2016-08-07,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",7365222,57049,"Acmispon americanus","species","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acmispon",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Acmispon americanus","Plant"
-122.8723191844,38.0523215561,3624271,"lenaz",17131,2016-07-04,"19:09:12Z",2016-07-05,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",6929371,53445,"Rubus ursinus","species","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Rubus ursinus","Plant"
-122.8733409384,38.052924173,3624277,"lenaz",17131,2016-07-04,"19:13:13Z",2016-07-05,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",6928907,53195,"Rumex acetosella","species","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Rumex acetosella","Plant"
-122.8751739768,38.0532573536,3624287,"lenaz",17131,2016-07-04,"19:19:48Z",2016-07-08,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",6971693,53423,"Frangula californica","species","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Frangula",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Frangula californica","Plant"
-122.8753940855,38.0533187092,3624292,"lenaz",17131,2016-07-04,"19:22:18Z",2016-08-06,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",7355066,55698,"Rhopalomyia californica","species","Animalia","Arthropoda","Insecta","Diptera","Cecidomyiidae","Rhopalomyia",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Rhopalomyia californica","Invertebrate"
-122.8784696573,38.0544855539,3624303,"lenaz",17131,2016-07-04,"19:31:16Z",2016-07-05,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",6928946,50042,"Castilleja affinis","species","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Castilleja affinis","Plant"
-122.8803960701,38.0553509854,3624314,"lenaz",17131,2016-07-04,"19:39:59Z",NA,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",NA,53178,"Plantago lanceolata","species","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Plantago lanceolata","Plant"
-122.8805624509,38.0555319088,3624315,"lenaz",17131,2016-07-04,"19:40:34Z",2016-08-06,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",7354949,77224,"Gamochaeta ustulata","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Gamochaeta",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Gamochaeta ustulata","Plant"
-122.880797228,38.0555749918,3624316,"lenaz",17131,2016-07-04,"19:41:30Z",2016-07-05,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",6928965,52764,"Prunella vulgaris","species","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Prunella vulgaris","Plant"
-122.8807108944,38.0557453959,3624323,"lenaz",17131,2016-07-04,"19:43:16Z",2016-07-05,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",6928976,53423,"Frangula californica","species","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Frangula",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Frangula californica","Plant"
-122.8813527805,38.0566004338,3624324,"lenaz",17131,2016-07-04,"19:45:17Z",2016-07-08,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",6971473,52833,"Anaphalis margaritacea","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Anaphalis",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Anaphalis margaritacea","Plant"
-122.8811915965,38.0569266994,3624329,"lenaz",17131,2016-07-04,"19:48:22Z",2016-07-05,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",6928990,53359,"Baccharis pilularis","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Baccharis pilularis","Plant"
-122.8814010603,38.0572627299,3624330,"lenaz",17131,2016-07-04,"19:49:29Z",2016-07-05,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",6928993,51646,"Rubus parviflorus","species","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Rubus parviflorus","Plant"
-122.8827271612,38.0580580468,3624334,"lenaz",17131,2016-07-04,"19:54:27Z",2016-07-05,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",6929083,52854,"Artemisia douglasiana","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Artemisia douglasiana","Plant"
-122.9391702266,38.1229227037,3632352,"mkcbr2000",19703,2016-07-04,"19:26:33Z",NA,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",NA,52625,"Stachys chamissonis","species","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Stachys",2016,7,19,"PORE","Point Reyes","National Seashore",TRUE,"Stachys chamissonis","Plant"
-122.7378737926,37.9365315551,3640022,"kalibardo",17154,2016-07-05,"",2016-07-07,"Point Reyes Bird Observatory, Marin Co., CA",155,"",6967666,51048,"Dicentra formosa","species","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Dicentra",2016,7,NA,"PORE","Point Reyes","National Seashore",TRUE,"Dicentra formosa","Plant"
-122.736989,37.935491,3640086,"kalibardo",17154,2016-07-05,"",2016-07-07,"Point Reyes Bird Observatory, Marin Co., CA",127,"",6967802,53348,"Aesculus californica","species","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus",2016,7,NA,"PORE","Point Reyes","National Seashore",TRUE,"Aesculus californica","Plant"
-122.737391,37.936515,3640108,"kalibardo",17154,2016-07-06,"",2016-07-07,"Point Reyes Bird Observatory, Marin Co., CA",409,"",6967851,50812,"Scrophularia californica","species","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Scrophulariaceae","Scrophularia",2016,7,NA,"PORE","Point Reyes","National Seashore",TRUE,"Scrophularia californica","Plant"
-122.739891,37.941744,3640173,"kalibardo",17154,2016-07-06,"",2016-07-08,"Point Reyes Bird Observatory, Marin Co., CA",133,"",6968189,49133,"Vanessa atalanta","species","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa",2016,7,NA,"PORE","Point Reyes","National Seashore",TRUE,"Vanessa atalanta","Invertebrate"
-122.9186333333,38.0897666667,3642151,"deekyn",14780,2016-07-07,"18:48:55Z",2016-07-08,"Point Reyes Natl Seashore, Inverness, CA, US",NA,"",6973931,53916,"Castilleja subinclusa franciscana","subspecies","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja",2016,7,18,"PORE","Point Reyes","National Seashore",TRUE,"Castilleja subinclusa","Plant"
-122.919157336,38.0907618027,3642167,"deekyn",14780,2016-07-07,"20:27:00Z",2016-07-08,"Point Reyes Natl Seashore, Inverness, CA, US",30,"",6973964,48014,"Mimulus guttatus","species","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus",2016,7,20,"PORE","Point Reyes","National Seashore",TRUE,"Mimulus guttatus","Plant"
-122.9586159905,38.1931894552,3642955,"constance",3478,2016-07-04,"22:01:08Z",NA,"Point Reyes Natl Seashore, Inverness, CA, US",5,"",NA,61010,"Lupinus arboreus","species","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus",2016,7,22,"PORE","Point Reyes","National Seashore",TRUE,"Lupinus arboreus","Plant"
-122.9636466667,38.19677,3642963,"constance",3478,2016-07-04,"22:26:02Z",2016-07-08,"Point Reyes National Seashore, Marin County, US-CA, US",NA,"",6976446,41789,"Taxidea taxus","species","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Taxidea",2016,7,22,"PORE","Point Reyes","National Seashore",TRUE,"Taxidea taxus","Mammal"
-122.8951431067,38.133436041,3656784,"Cathleen",3962,2016-07-09,"21:07:50Z",NA,"Tomales Bay State Park, Inverness, CA, US",5,"",NA,53374,"Corylus cornuta","species","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Betulaceae","Corylus",2016,7,21,"PORE","Point Reyes","National Seashore",TRUE,"Corylus cornuta","Plant"
-122.8953224104,38.1335110985,3656786,"Cathleen",3962,2016-07-09,"21:08:55Z",2016-07-10,"Tomales Bay State Park, Inverness, CA, US",20,"",7005803,53856,"Ilex aquifolium","species","Plantae","Magnoliophyta","Magnoliopsida","Aquifoliales","Aquifoliaceae","Ilex",2016,7,21,"PORE","Point Reyes","National Seashore",TRUE,"Ilex aquifolium","Plant"
-122.8957397306,38.1348126848,3656790,"Cathleen",3962,2016-07-09,"21:14:16Z",2016-07-10,"Tomales Bay State Park, Inverness, CA, US",5,"",7005808,51080,"Toxicodendron diversilobum","species","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Toxicodendron",2016,7,21,"PORE","Point Reyes","National Seashore",TRUE,"Toxicodendron diversilobum","Plant"
-122.8962416298,38.1352358234,3656792,"Cathleen",3962,2016-07-09,"21:16:41Z",2016-07-10,"Tomales Bay State Park, Inverness, CA, US",20,"",7005810,48807,"Umbellularia californica","species","Plantae","Magnoliophyta","Magnoliopsida","Laurales","Lauraceae","Umbellularia",2016,7,21,"PORE","Point Reyes","National Seashore",TRUE,"Umbellularia californica","Plant"
-122.8976576776,38.1371033332,3656795,"Cathleen",3962,2016-07-09,"21:57:36Z",2016-07-10,"Tomales Bay State Park, Inverness, CA, US",30,"",7005816,53405,"Heteromeles arbutifolia","species","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Heteromeles",2016,7,21,"PORE","Point Reyes","National Seashore",TRUE,"Heteromeles arbutifolia","Plant"
-122.8975217232,38.1368751778,3656796,"Cathleen",3962,2016-07-09,"21:58:01Z",2016-07-10,"Tomales Bay State Park, Inverness, CA, US",10,"",7005819,53405,"Heteromeles arbutifolia","species","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Heteromeles",2016,7,21,"PORE","Point Reyes","National Seashore",TRUE,"Heteromeles arbutifolia","Plant"
-122.8975169537,38.13477922,3656797,"Cathleen",3962,2016-07-09,"22:00:26Z",2016-07-10,"Tomales Bay State Park, Inverness, CA, US",1440,"",7005821,59205,"Schoenoplectus acutus","species","Plantae","Magnoliophyta","Liliopsida","Poales","Cyperaceae","Schoenoplectus",2016,7,22,"PORE","Point Reyes","National Seashore",TRUE,"Schoenoplectus acutus","Plant"
-122.8934579251,38.1318166992,3656799,"Cathleen",3962,2016-07-09,"22:57:12Z",2016-07-10,"Tomales Bay State Park, Inverness, CA, US",5,"",7005832,53423,"Frangula californica","species","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Frangula",2016,7,22,"PORE","Point Reyes","National Seashore",TRUE,"Frangula californica","Plant"
-122.8926822637,38.1323087169,3656806,"Cathleen",3962,2016-07-09,"23:05:01Z",2016-07-10,"Tomales Bay State Park, Inverness, CA, US",5,"",7005847,49578,"Ramalina menziesii","species","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Ramalina",2016,7,23,"PORE","Point Reyes","National Seashore",TRUE,"Ramalina menziesii","Fungi"
-122.974045,37.9933616667,3658506,"Raphaela E. Floreani Buzbee",17491,2016-06-29,"20:14:33Z",2016-07-11,"Point Reyes, Inverness, CA, US",NA,"",7009992,67809,"Castilleja wightii","species","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja",2016,6,20,"PORE","Point Reyes","National Seashore",TRUE,"Castilleja wightii","Plant"
-122.9652416667,37.9902616667,3658510,"Raphaela E. Floreani Buzbee",17491,2016-06-29,"20:37:44Z",2016-07-11,"Point Reyes, Inverness, CA, US",NA,"",7010014,57211,"Eriogonum latifolium","species","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum",2016,6,20,"PORE","Point Reyes","National Seashore",TRUE,"Eriogonum latifolium","Plant"
-122.782495,37.9537916667,3667387,"Elliot Gunnison",7209,2016-07-11,"23:10:25Z",2016-07-12,"Point Reyes Natl Seashore, Point Reyes Station, CA, US",NA,"",7030234,57148,"Clarkia rubicunda","species","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia",2016,7,23,"PORE","Point Reyes","National Seashore",TRUE,"Clarkia rubicunda","Plant"
-122.8705533333,38.0439111667,3674404,"sunnyshades13",14258,2016-06-27,"18:41:53Z",2016-07-13,"Point Reyes Natl Seashore, Inverness, CA, US",NA,"",7047824,52764,"Prunella vulgaris","species","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella",2016,6,18,"PORE","Point Reyes","National Seashore",TRUE,"Prunella vulgaris","Plant"
-122.9816136355,37.9988789002,3675293,"JJ Johnson",3205,2016-07-12,"",2016-07-14,"Point Reyes National Seashore, CA ",113,"",7049753,4328,"Pelecanus occidentalis","species","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus",2016,7,NA,"PORE","Point Reyes","National Seashore",TRUE,"Pelecanus occidentalis","Bird"
-122.9833302519,37.9985745351,3675381,"JJ Johnson",3205,2016-07-12,"",2016-07-14,"Point Reyes National Seashore, CA",61,"",7050382,41728,"Mirounga angustirostris","species","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Mirounga",2016,7,NA,"PORE","Point Reyes","National Seashore",TRUE,"Mirounga angustirostris","Mammal"
-122.9821221839,37.9972333413,3675532,"JJ Johnson",3205,2016-07-12,"23:31:00Z",2016-07-14,"Point Reyes National Seashore, CA",31,"",7050229,117900,"Usnea rubicunda","species","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Usnea",2016,7,23,"PORE","Point Reyes","National Seashore",TRUE,"Usnea rubicunda","Fungi"
-122.9700264925,37.992216399,3675609,"JJ Johnson",3205,2016-07-12,"23:01:00Z",2016-07-15,"Point Reyes National Seashore, CA",132,"",7066031,56987,"Wyethia angustifolia","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Wyethia",2016,7,23,"PORE","Point Reyes","National Seashore",TRUE,"Wyethia angustifolia","Plant"
-122.9700264925,37.992216399,3675620,"JJ Johnson",3205,2016-07-12,"23:01:00Z",2016-07-14,"Point Reyes National Seashore, CA",132,"",7050670,49918,"Sisyrinchium bellum","species","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium",2016,7,23,"PORE","Point Reyes","National Seashore",TRUE,"Sisyrinchium bellum","Plant"
-122.965825,37.990383,3675632,"JJ Johnson",3205,2016-07-12,"23:01:00Z",2016-07-14,"Point Reyes National Seashore, CA",52,"",7050468,57211,"Eriogonum latifolium","species","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum",2016,7,23,"PORE","Point Reyes","National Seashore",TRUE,"Eriogonum latifolium","Plant"
-122.966247,37.990882,3675726,"JJ Johnson",3205,2016-07-12,"23:01:00Z",2016-07-15,"Point Reyes National Seashore, CA",43,"",7066035,52681,"Pteridium aquilinum","species","Plantae","Pteridophyta","Filicopsida","Polypodiales","Dennstaedtiaceae","Pteridium",2016,7,23,"PORE","Point Reyes","National Seashore",TRUE,"Pteridium aquilinum","Plant"
-122.966247,37.990882,3677020,"JJ Johnson",3205,2016-07-12,"23:01:00Z",2016-07-14,"Point Reyes National Seashore, CA",43,"",7054191,52821,"Achillea millefolium","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Achillea",2016,7,23,"PORE","Point Reyes","National Seashore",TRUE,"Achillea millefolium","Plant"
-122.944473624,38.061100605,3677045,"Amelia Ryan",3243,2016-06-19,"22:49:00Z",2016-07-14,"Marin County, CA, USA",4,"",7054251,47188,"Pachygrapsus crassipes","species","Animalia","Arthropoda","Malacostraca","Decapoda","Grapsidae","Pachygrapsus",2016,6,22,"PORE","Point Reyes","National Seashore",TRUE,"Pachygrapsus crassipes","Invertebrate"
-122.968271,37.992057,3677129,"JJ Johnson",3205,2016-07-12,"23:01:00Z",2016-07-14,"Point Reyes National Seashore, CA",104,"",7055091,56861,"Symphyotrichum chilense","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Symphyotrichum",2016,7,23,"PORE","Point Reyes","National Seashore",TRUE,"Symphyotrichum chilense","Plant"
-122.8517635727,38.0591277453,3680757,"Kate Lusby",17768,2016-07-14,"18:07:30Z",2016-07-15,"Point Reyes National Seashore, Marin County, US-CA, US",5,"",7063111,77117,"Euphorbia oblongata","species","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia",2016,7,18,"PORE","Point Reyes","National Seashore",TRUE,"Euphorbia oblongata","Plant"
-122.8826833333,38.0271916667,3680986,"Janet Gingold",16014,2016-07-14,"21:20:29Z",2016-07-15,"Point Reyes Natl Seashore, Inverness, CA, US",NA,"",7063802,36204,"Sceloporus occidentalis","species","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus",2016,7,21,"PORE","Point Reyes","National Seashore",TRUE,"Sceloporus occidentalis","Herp"
-122.883445,38.0255138333,3680990,"Janet Gingold",16014,2016-07-14,"21:24:24Z",2016-07-15,"Point Reyes Natl Seashore, Inverness, CA, US",NA,"",7063822,4345,"Larus occidentalis","species","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus",2016,7,21,"PORE","Point Reyes","National Seashore",TRUE,"Larus occidentalis","Bird"
-122.8841166667,38.0252138333,3680995,"Janet Gingold",16014,2016-07-14,"21:26:37Z",2016-07-15,"Point Reyes National Seashore, , CA, US",NA,"",7063839,47414,"Emerita analoga","species","Animalia","Arthropoda","Malacostraca","Decapoda","Hippidae","Emerita",2016,7,21,"PORE","Point Reyes","National Seashore",TRUE,"Emerita analoga","Invertebrate"
-122.8848333333,38.0252195,3680999,"Janet Gingold",16014,2016-07-14,"21:28:56Z",2016-07-15,"Point Reyes National Seashore, , CA, US",NA,"",7063853,47414,"Emerita analoga","species","Animalia","Arthropoda","Malacostraca","Decapoda","Hippidae","Emerita",2016,7,21,"PORE","Point Reyes","National Seashore",TRUE,"Emerita analoga","Invertebrate"
-122.88488,38.0252445,3681000,"Janet Gingold",16014,2016-07-14,"21:29:25Z",2016-07-15,"Point Reyes National Seashore, , CA, US",NA,"",7063860,117696,"Dendraster excentricus","species","Animalia","Echinodermata","Echinoidea","Clypeasteroida","Dendrasteridae","Dendraster",2016,7,21,"PORE","Point Reyes","National Seashore",TRUE,"Dendraster excentricus","Invertebrate"
